ProductName,ProductBrand,Gender,Price (INR),NumImages,Description,PrimaryColor
Puma Men Navy Blue Concave Pro IDP Running Shoes,Puma,Men,2149,5,"Special Technology:SoftFoam+sockliner: Flexible sock collar with cushioned foot bed provides easy optimal step-in comfortDetails:A pair of navy blue running sports shoes, has regular styling, lace-up detailMesh upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer",Blue
Akiva Women White & Black Self Design Lightweight Pullover Sweater,Akiva,Women,1444,5,"White and black self-design knitted lightweight pullover sweater, has a round neck, three-quarter sleeves, ribbed hem", Black
Molly & Michel Men White Solid Pathani Kurta,Molly & Michel,Men,857,5,"White solid pathani kurta, has a shirt collar, long sleeves, two pockets, curved hem, and side slits", White
Roadster Women Black Solid Round Neck T-shirt,Roadster,Women,699,5,"Black solid T-shirt, has a round neck, and three-quarter sleeves", Black
Indian Terrain Men Olive Green Self Design Kansas Regular Fit  Regular Trousers,Indian Terrain,Men,1149,7,"Olive Green self-design low-rise trousers, button closure, and 4 pockets", Green
Indian Terrain Men Blue Self Design Polo Collar T-shirt,Indian Terrain,Men,674,5,"Blue self-design T-shirt, has a polo collar, and short sleeves",Blue
Indian Terrain Men Grey Melange & White Striped Henley Neck T-shirt,Indian Terrain,Men,584,5,"Grey melange and white striped T-shirt, has a Henley neck, and long sleeves", White
Indian Terrain Boys Blue & Orange Regular Fit Checked Casual Shirt,Indian Terrain,Boys,584,3,"Blue and Orange checked casual shirt, has a spread collar, long sleeves, button placket, and curved hem",Blue
Puma Unisex Black Pacer Next Excel Core SoftFoam + Sneakers,Puma,Unisex,3849,5,"Special Technology:SoftFoam+sockliner: Flexible sock collar with cushioned foot bed provides easy optimal step-in comfortDesign Details:A pair of round-toe black sneakers, has regular styling, lace-up detailMesh upper with all-over textured patternEasy slip-on structure with flexible sock collarLace-through TPU caging for added midfoot supportLightweight EVA midsole for cushioning and comfortRugged rubber outsole offers durable traction and gripPUMA Cat Logo at TPU cage structureTongue and heel pull tabs for easy on/offCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer", Black
GAP Boys Grey & Black Printed Logo Chest-Stripe Long Sleeve Polo T-Shirt,GAP,Boys,649,3,"Soft knit.Long sleeves with stripes.Spread collar, henley button front.Chest stripe panel with logo.", Black
Puma Unisex Black ST Runner v2 Leather Sneakers,Puma,Unisex,3249,7,"A pair of round-toe black sneakers, has regular styling, lace-up detailLeather upperEthylene-vinyl acetate: durable, moulded, cushioned comfort midsoleDurable, grippy, full rubber outsoleFeature stabilising heel clipsPUMA Wordmark Logo on vamp, tongue and heel clipCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer", Black
Indian Terrain Boys Blue & Red Regular Fit Checked Casual Shirt,Indian Terrain,Boys,629,3,"Blue and Red checked casual shirt, has a spread collar, long sleeves, button placket, and curved hem",Blue
GAP Girls Superdenim Jeggings with Fantastiflex,GAP,Girls,899,3,"Super stretchy and super soft-for everyday-awesome, saving-the-world type of adventuresPremium 1969 denim with high stretchDark indigo wash with fading and whiskeringElasticized waist, faux flyFaux front curve pockets, back patch pocketsThe water used in the process of washing and dyeing these jeans is specially treated to ensure it is safe and clean when it leaves the factory.",
KLEIO Red Solid Sling Bag,KLEIO,Women,671,5,"Red  solid sling bag with buckle detail detail, has a button closure1 main compartment, 1 external and 1 inner pocketTablet sleeve: NoNon-Detachable Sling StrapWarranty: 3 monthsWarranty provided by brand/manufacturer", Red
Indian Terrain Men Off-White Solid Polo Collar T-shirt,Indian Terrain,Men,719,5,"Off-white solid T-shirt, has a polo collar, and short sleeves", White
GAP Boys Graphic Long Sleeve T-shirt,GAP,Boys,699,3,Soft knitLong sleevesRibbing at crewneckAssorted graphics at front,
Indian Terrain Men Brown Brooklyn Slim Fit Self Design Regular Trousers,Indian Terrain,Men,1099,5,"Brown self-design low-rise regular trousers, button closure, and 5 pockets", Brown
Puma Men Black Solid NRGY Neko Skim Multi Running Shoes,Puma,Men,3249,5,"Special technologies:New PU Softfoam+ Comfort gives you a plush, seamless ride as you transition from heel to toeNRGY- Cushioning: Supportive yet Breathable Uppers allow for optimal lightweight and fit while you run.Design details:A pair of black running shoes, has regular styling, lace up detailMesh upperFull lace closure with PUMA branded tongue loopNRGY Foam midsole for cushioning and high reboundFull rubber outsole for traction and gripHeel and tongue pull tabs with PUMA brandingTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer", Black
Indian Terrain Boys White & Blue Regular Fit Colourblocked Casual Shirt,Indian Terrain,Boys,584,5,"White & blue colourblocked casual shirt, has a spread collar, long sleeves, button placket, and curved hem",Blue
Indian Terrain Boys Yellow Regular Fit Checked Casual Shirt,Indian Terrain,Boys,674,6,"Yellow checked casual shirt, has a hood, long sleeves, button placket, curved hem, and 2 flap pockets", Yellow
Mast & Harbour Women Red Printed Sweatshirt,Mast & Harbour,Women,524,5,"Red printed sweatshirt, has a round neck, long sleeves, ribbed hem", Red
Indian Terrain Men Blue Urban Comfort Tapered Fit Self Design Smart Casual Chinos,Indian Terrain,Men,1609,5,"Blue self-design low-rise smart casual chinos, button closure, and 5 pockets",Blue
Indian Terrain Men Grey Brooklyn Slim Fit Printed Regular Smart Casual Trousers,Indian Terrain,Men,1034,5,"Grey printed mid-rise trousers, button closure, and 5 pockets", Grey
Indian Terrain Men Navy Blue Self Striped Polo Collar T-shirt,Indian Terrain,Men,639,5,"Navy Blue and Red self striped T-shirt, has a polo collar, and short sleeves",Blue
Indian Terrain Boys Brown Regular Fit Solid Formal Trousers,Indian Terrain,Boys,599,3,"Brown solid mid-rise trousers, button closure, and 4 pockets", Brown
Indian Terrain Boys Green Printed Sweatshirt,Indian Terrain,Boys,539,4,"Green printed sweatshirt, has a round neck, long sleeves, straight hem", Green
Franco Leone Men Tan Brown Solid Formal Slip-Ons,Franco Leone,Men,1189,5,"A pair of round-toe tan brown solid slip-ons, has regular styling, slip-on detailSynthetic leather upperCushioned footbedTextured and patterned outsole, has a stacked heelWarranty: 3 monthsWarranty provided by brand owner/manufacturer", Brown
Indian Terrain Men Beige Brooklyn Slim Fit Self Design Regular Trousers,Indian Terrain,Men,1124,8,"Beige self-design low-rise regular trousers, button closure, and 4 pockets", Beige
Indian Terrain Boys Green & Mustard Yellow Regular Fit Checked Casual Shirt,Indian Terrain,Boys,559,4,"Green, mustard yellow and navy checked casual shirt with printed detail, has a spread collar, long sleeves, button placket, and curved hem", Green
Knotyy Men Pack of 2 Self Design Beanie,Knotyy,Men,599,5,Pack of two beaniesMulticoloured self-design beanieBlack solid beanie,
OOMPH Women Gold-Toned Artificial Stone-Studded Anklet,OOMPH,Women,394,4,"Gold-toned stone-studded anklet, has metallic charmsSecured with an adjustable lobster claspWarranty: 1 monthWarranty provided by brand/ manufacturer", Gold
Chkokko Men Green Solid Round Neck T-shirt,Chkokko,Men,554,5,"Green solid T-shirt, has a round neck, and long sleeves", Green
Pipa Bella Women Sterling Silver Necklace,Pipa Bella,Women,831,3,Silver-Toned and navy blue necklaceMaterial and stone type: Sterling Silver with Cubic ZirconiaClosure: Lobster Closure, Silver
Puma Men Green Manitoba IDP Running Shoes,Puma,Men,1899,5,"Product DetailsA pair of green running sports shoes, has regular styling, lace-up detailMesh upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer", Green
GAP Girls Graphic Long Sleeve T-Shirt,GAP,Girls,699,3,Soft knitLong sleevesRibbing at crewneckAssorted graphics at front,
Indian Terrain Men Charcoal Grey Urban Fit Self Design Regular Trousers,Indian Terrain,Men,1999,7,"Charcoal Grey self-design low-rise trousers, button closure, and 4 pockets", Grey
Newport Women Black Solid Skinny Fit Jeggings,Newport,Women,1199,5,"Black Solid Skinny Fit Jeggings, has an elasticated waistband, slip-on closure, cropped", Black
Force NXT Men Red & Blue Checked Assorted Pure Cotton Boxers MNAL-582,Force NXT,Men,449,5,"Red and blue checked boxers, a button fly, and an elasticated waistband, has a backside pocketDisclaimer: The final product delivered might vary in colour and prints from the display here.",Blue
Indian Terrain Men Navy Blue Kansas Straight Fit Solid Chinos,Indian Terrain,Men,919,7,"Navy Blue solid low-rise trousers, button closure, and 5 pockets",Blue
GAP Girls Blue Girlfriend Jeans,GAP,Girls,1999,3,"Premium 1969 denimLight indigo wash with fadingButton closure (sizes 4-8 have a hook & bar closure beneath faux button for easy on and off), zip flyFive-pocket stylingBetter denimBetter planetThis pair of denim is part of our water-saving Washwell programCompared to conventional wash methods, Washwell has saved millions of liters of water since 2016",Blue
Indian Terrain Men Olive Green Striped Polo Collar T-shirt,Indian Terrain,Men,764,5,"Olive Green striped T-shirt, has a polo collar, and short sleeves", Green
Indian Terrain Men Red Striped Polo Collar T-shirt,Indian Terrain,Men,674,5,"Red striped T-shirt, has a polo collar, short sleeves, and 1 pockets", Red
Indian Terrain Men Blue Brooklyn Slim Fit Self Design Regular Trousers,Indian Terrain,Men,1609,5,"Blue self-design low-rise trousers, button closure, and 4 pockets",Blue
Indian Terrain Boys Blue & Orange Regular Fit Checked Casual Shirt,Indian Terrain,Boys,629,4,"Blue and Orange checked casual shirt, has a slim collar, long sleeves, button placket, curved hem, and 1 welt pocket",Blue
Indian Terrain Boys Black Regular Fit Solid Casual Shirt,Indian Terrain,Boys,584,4,"Black solid casual shirt, has a spread collar, long sleeves, button placket, and curved hem", Black
Indian Terrain Men White & Maroon Striped Polo Collar T-shirt,Indian Terrain,Men,674,5,"White and Maroon striped T-shirt, has a polo collar, short sleeves, and 1 pockets", White
GAP Boys Navy Blue Printed Round Neck T-shirt,GAP,Boys,1299,3,"Navy blue and sea green printed T-shirt, has a round neck, and long sleeves",Blue
GAP Boys Logo Sweatshirt,GAP,Boys,1999,5,"Standout, specially designed graphics let you be you.Cozy fleece.Long sleeves with banded cuffs.Roundneck.Logo graphic at front.Banded hem.",
Jewels Galaxy Sea Green Gold-Plated Stone-Studded Circular Drop Earrings,Jewels Galaxy,Women,630,4,"Sea gold-plated circular drop earrings, has artificial stonesSecured with a post and back closure", Green
Indian Terrain Boys Blue Regular Fit Faded Hooded Casual Chambray Shirt,Indian Terrain,Boys,559,7,"Blue faded casual shirt, has a hood, long sleeves, button placket, curved hem, and 2 flap pockets",Blue
Indian Terrain Boys Yellow & Red Regular Fit Checked Casual Shirt,Indian Terrain,Boys,674,5,"Yellow and Red checked casual shirt, has a hood, long sleeves, zip, and curved hem", Red
Chkokko Women Black Solid Round Neck T-shirt,Chkokko,Women,464,5,"Black solid T-shirt, has a round neck, and short sleeves", Black
Indian Terrain Men Blue Brooklyn Fit Printed Regular Smart Casual Trousers,Indian Terrain,Men,1124,7,"Blue printed low-rise trousers, button closure, and 4 pockets",Blue
Indian Terrain Boys Yellow & Blue Regular Fit Checked Casual Reversible Shirt,Indian Terrain,Boys,719,7,"Yellow and Blue checked casual reversible shirt, has a spread collar, long sleeves, button placket, curved hemHas a 1 flap pocket on the reversible side",Blue
Indian Terrain Boys Red Regular Fit Solid Casual Shirt,Indian Terrain,Boys,674,3,"Red solid casual shirt, has a mandarin collar, long sleeves, button placket, curved hem, and 1 welt pocket", Red
Jewels Galaxy Navy Blue Silver-Plated Stone-Studded Bangle-Style Bracelet,Jewels Galaxy,Women,468,6,Navy blue bangle-style braceletMaterial and stone type: Alloy with artificial stonesPlating: Silver-PlatedClosure: Foldover,Blue
Chkokko Men Navy Blue Solid Round Neck T-shirt,Chkokko,Men,554,5,"Blue solid T-shirt with melange effect, has a round neck, and long sleeves",Blue
Indian Terrain Men Teal Blue Brooklyn Slim Fit Checked Chinos,Indian Terrain,Men,1749,5,"Teal blue checked knitted mid-rise chino trousers, button closure, zip fly, waistband with belt loops and four pocketsOur stylist has paired these trousers with a beltThis pair of trousers does not come with a belt",Blue
Jewels Galaxy Pink & Mauve Copper-Plated Beaded Tasselled Contemporary Drop Earrings,Jewels Galaxy,Women,1155,4,"Pink and mauve copper-plated tasselled contemporary drop earrings, has artificial beadsSecured with a post and back closure", Pink
Indian Terrain Boys Blue Regular Fit Mid-Rise Clean Look Stretchable Jeans,Indian Terrain,Boys,1599,4,"Blue coloured wash 5-pocket mid-rise jeans, clean look, no fade, has a zip fly closure, and waistband with belt loops",Blue
Franco Leone Men Black Textured Slip-On,Franco Leone,Men,2519,5,A pair of black textured flip flopsSynthetic upper materialCushioned footbedPatterned rubber outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer, Red
GAP Boys Logo Raglan T-shirt,GAP,Boys,1299,4,Soft knitLong contrast raglan sleevesCrewneckLogo at front,
Pipa Bella Women Gold-Toned & Blue Brass Gold-Plated Cuff Bracelet,Pipa Bella,Women,795,4,Gold-Toned cuff braceletMaterial and stone type: Brass with artificial stonesPlating: Gold-PlatedClosure: Slip-On,Blue
GAP Boys Graphic Crew Sweatshirt,GAP,Boys,749,3,"Light-weight French terryLong sleeves with banded cuffs, hemCrewneckAssorted graphic at front",
Indian Terrain Men Beige Brooklyn Slim Fit Solid Chinos,Indian Terrain,Men,1679,5,"Beige solid knitted mid-rise chino trousers, button closure, zip fly, waistband with belt loops and four pocketsOur stylist has paired these trousers with a beltThis pair of trousers does not come with a belt", Beige
